device_id, CreateTime, RecvTime, Data
1, , 2019-10-18 21:25:37.541000, 113665934
1, , 2019-10-18 21:25:43.609000, 113672004
1, , 2019-10-18 21:25:49.683000, 113678074
1, , 2019-10-18 21:25:55.751000, 113684142
1, , 2019-10-18 21:26:01.819000, 113690210
1, , 2019-10-18 21:26:07.914000, 113696277
1, , 2019-10-18 21:26:13.984000, 113702371
1, , 2019-10-18 21:26:20.054000, 113708438
1, , 2019-10-18 21:26:26.121000, 113714508
1, , 2019-10-18 21:26:32.191000, 113720575
1, , 2019-10-18 21:26:38.261000, 113726645
1, , 2019-10-18 21:26:43.334000, 113731721
1, , 2019-10-18 21:26:49.404000, 113737788
1, , 2019-10-18 21:26:55.467000, 113743856
1, , 2019-10-18 21:27:00.541000, 113748925
1, , 2019-10-18 21:27:06.612000, 113754993
1, , 2019-10-18 21:27:12.681000, 113761061
1, , 2019-10-18 21:27:18.750000, 113767129
1, , 2019-10-18 21:27:24.818000, 113773197
1, , 2019-10-18 21:27:30.886000, 113779265
1, , 2019-10-18 21:27:36.957000, 113785332
1, , 2019-10-18 21:27:43.031000, 113791405
1, , 2019-10-18 21:27:49.100000, 113797477
1, , 2019-10-18 21:27:55.171000, 113803548
1, , 2019-10-18 21:28:01.238000, 113809616
1, , 2019-10-18 21:28:07.308000, 113815683
1, , 2019-10-18 21:28:13.375000, 113821751
1, , 2019-10-18 21:28:19.440000, 113827819
1, , 2019-10-18 21:28:25.513000, 113833886
1, , 2019-10-18 21:28:31.581000, 113839955
1, , 2019-10-18 21:28:37.649000, 113846023
1, , 2019-10-18 21:28:43.717000, 113852091
1, , 2019-10-18 21:28:49.787000, 113858158
1, , 2019-10-18 21:28:55.853000, 113864228
1, , 2019-10-18 21:29:01.925000, 113870296
1, , 2019-10-18 21:29:08.001000, 113876365
1, , 2019-10-18 21:29:14.064000, 113882436
1, , 2019-10-18 21:29:20.133000, 113888503
1, , 2019-10-18 21:29:26.203000, 113894572
1, , 2019-10-18 21:29:32.270000, 113900642
1, , 2019-10-18 21:29:38.338000, 113906710
1, , 2019-10-18 21:29:44.408000, 113912778
1, , 2019-10-18 21:29:50.475000, 113918845
1, , 2019-10-18 21:29:56.542000, 113924913
1, , 2019-10-18 21:30:02.616000, 113930984
1, , 2019-10-18 21:30:08.682000, 113937052
1, , 2019-10-18 21:30:14.752000, 113943119
1, , 2019-10-18 21:30:20.822000, 113949189
1, , 2019-10-18 21:30:26.892000, 113955256
1, , 2019-10-18 21:30:32.960000, 113961327
1, , 2019-10-18 21:30:39.037000, 113967394
1, , 2019-10-18 21:30:45.100000, 113973462
1, , 2019-10-18 21:30:51.169000, 113979531
1, , 2019-10-18 21:30:57.242000, 113985599
1, , 2019-10-18 21:31:03.304000, 113991671
1, , 2019-10-18 21:31:09.381000, 113997740
1, , 2019-10-18 21:31:15.449000, 114003809
1, , 2019-10-18 21:31:21.513000, 114009877
1, , 2019-10-18 21:31:27.589000, 114015947
1, , 2019-10-18 21:31:33.655000, 114022015
1, , 2019-10-18 21:31:39.737000, 114028083
1, , 2019-10-18 21:31:45.800000, 114034160
1, , 2019-10-18 21:31:51.868000, 114040227
1, , 2019-10-18 21:31:57.933000, 114046295
1, , 2019-10-18 21:32:04.006000, 114052362
1, , 2019-10-18 21:32:10.072000, 114058430
1, , 2019-10-18 21:32:16.142000, 114064501
1, , 2019-10-18 21:32:22.212000, 114070569
1, , 2019-10-18 21:32:28.281000, 114076637
1, , 2019-10-18 21:32:34.352000, 114082704
1, , 2019-10-18 21:32:40.417000, 114088773
1, , 2019-10-18 21:32:46.488000, 114094841
1, , 2019-10-18 21:32:52.557000, 114100910
1, , 2019-10-18 21:32:58.626000, 114106977
1, , 2019-10-18 21:33:04.698000, 114113046
1, , 2019-10-18 21:33:10.756000, 114119117
1, , 2019-10-18 21:33:16.833000, 114125186
1, , 2019-10-18 21:33:22.899000, 114131254
1, , 2019-10-18 21:33:28.973000, 114137325
1, , 2019-10-18 21:33:35.041000, 114143394
1, , 2019-10-18 21:33:41.105000, 114149461
1, , 2019-10-18 21:33:47.183000, 114155529
1, , 2019-10-18 21:33:53.252000, 114161600
1, , 2019-10-18 21:33:59.319000, 114167668
1, , 2019-10-18 21:34:05.387000, 114173736
1, , 2019-10-18 21:34:11.452000, 114179803
1, , 2019-10-18 21:34:17.523000, 114185871
1, , 2019-10-18 21:34:23.590000, 114191940
1, , 2019-10-18 21:34:29.659000, 114198007
1, , 2019-10-18 21:34:35.731000, 114204075
1, , 2019-10-18 21:34:41.801000, 114210146
1, , 2019-10-18 21:34:47.870000, 114216214
1, , 2019-10-18 21:34:53.934000, 114222282
1, , 2019-10-18 21:35:00.005000, 114228350
1, , 2019-10-18 21:35:06.076000, 114234418
1, , 2019-10-18 21:35:12.146000, 114240487
1, , 2019-10-18 21:35:18.216000, 114246558
1, , 2019-10-18 21:35:24.284000, 114252625
1, , 2019-10-18 21:35:30.354000, 114258693
1, , 2019-10-18 21:35:36.417000, 114264761
1, , 2019-10-18 21:35:41.492000, 114269831
1, , 2019-10-18 21:35:47.567000, 114275899
1, , 2019-10-18 21:35:53.628000, 114281967
1, , 2019-10-18 21:35:59.700000, 114288035
1, , 2019-10-18 21:36:05.773000, 114294104
1, , 2019-10-18 21:36:11.846000, 114300174
1, , 2019-10-18 21:36:17.911000, 114306247
1, , 2019-10-18 21:36:23.980000, 114312314
1, , 2019-10-18 21:36:30.052000, 114318382
1, , 2019-10-18 21:36:36.120000, 114324451
1, , 2019-10-18 21:36:42.187000, 114330519
1, , 2019-10-18 21:36:48.254000, 114336587
1, , 2019-10-18 21:36:54.324000, 114342655
1, , 2019-10-18 21:37:00.384000, 114348722
1, , 2019-10-18 21:37:06.470000, 114354790
1, , 2019-10-18 21:37:12.546000, 114360869
1, , 2019-10-18 21:37:17.626000, 114365955
1, , 2019-10-18 21:37:23.697000, 114372027
1, , 2019-10-18 21:37:29.768000, 114378095
1, , 2019-10-18 21:37:35.840000, 114384165
1, , 2019-10-18 21:37:41.907000, 114390235
1, , 2019-10-18 21:37:47.987000, 114396302
1, , 2019-10-18 21:37:54.054000, 114402380
1, , 2019-10-18 21:38:00.120000, 114408447
1, , 2019-10-18 21:38:06.195000, 114414516
1, , 2019-10-18 21:38:12.263000, 114420584
1, , 2019-10-18 21:38:18.334000, 114426655
1, , 2019-10-18 21:38:24.402000, 114432725
1, , 2019-10-18 21:38:30.474000, 114438793
1, , 2019-10-18 21:38:36.541000, 114444862
1, , 2019-10-18 21:38:42.604000, 114450930
1, , 2019-10-18 21:38:48.675000, 114456998
1, , 2019-10-18 21:38:54.755000, 114463066
1, , 2019-10-18 21:39:00.817000, 114469136
1, , 2019-10-18 21:39:06.892000, 114475203
1, , 2019-10-18 21:39:12.960000, 114481276
1, , 2019-10-18 21:39:19.028000, 114487345
1, , 2019-10-18 21:39:25.097000, 114493416
1, , 2019-10-18 21:39:31.166000, 114499484
1, , 2019-10-18 21:39:37.252000, 114505553
1, , 2019-10-18 21:39:43.319000, 114511635
1, , 2019-10-18 21:39:49.386000, 114517703
1, , 2019-10-18 21:39:55.450000, 114523770
1, , 2019-10-18 21:40:01.524000, 114529838
1, , 2019-10-18 21:40:07.593000, 114535907
1, , 2019-10-18 21:40:13.662000, 114541977
1, , 2019-10-18 21:40:19.732000, 114548044
1, , 2019-10-18 21:40:25.803000, 114554115
1, , 2019-10-18 21:40:31.877000, 114560182
1, , 2019-10-18 21:40:37.936000, 114566250
1, , 2019-10-18 21:40:44.009000, 114572318
1, , 2019-10-18 21:40:50.078000, 114578386
1, , 2019-10-18 21:40:56.152000, 114584454
1, , 2019-10-18 21:41:02.220000, 114590526
1, , 2019-10-18 21:41:08.288000, 114596593
1, , 2019-10-18 21:41:14.359000, 114602664
1, , 2019-10-18 21:41:20.428000, 114608731
1, , 2019-10-18 21:41:26.494000, 114614799
1, , 2019-10-18 21:41:32.567000, 114620866
1, , 2019-10-18 21:41:38.634000, 114626936
1, , 2019-10-18 21:41:44.704000, 114633003
1, , 2019-10-18 21:41:50.774000, 114639073
1, , 2019-10-18 21:41:56.843000, 114645140
1, , 2019-10-18 21:42:02.909000, 114651208
1, , 2019-10-18 21:42:08.982000, 114657275
1, , 2019-10-18 21:42:15.049000, 114663345
1, , 2019-10-18 21:42:21.115000, 114669413
1, , 2019-10-18 21:42:27.179000, 114675481
1, , 2019-10-18 21:42:32.257000, 114680549
1, , 2019-10-18 21:42:38.329000, 114686620
1, , 2019-10-18 21:42:44.398000, 114692690
1, , 2019-10-18 21:42:50.470000, 114698757
1, , 2019-10-18 21:42:56.536000, 114704826
1, , 2019-10-18 21:43:02.604000, 114710893
1, , 2019-10-18 21:43:08.697000, 114716961
1, , 2019-10-18 21:43:14.761000, 114723052
1, , 2019-10-18 21:43:20.840000, 114729119
1, , 2019-10-18 21:43:26.904000, 114735187
1, , 2019-10-18 21:43:32.971000, 114741254
1, , 2019-10-18 21:43:39.040000, 114747322
1, , 2019-10-18 21:43:45.112000, 114753390
1, , 2019-10-18 21:43:51.183000, 114759460
1, , 2019-10-18 21:43:57.250000, 114765530
1, , 2019-10-18 21:44:03.320000, 114771597
1, , 2019-10-18 21:44:09.400000, 114777675
1, , 2019-10-18 21:44:15.466000, 114783743
1, , 2019-10-18 21:44:21.548000, 114789812
1, , 2019-10-18 21:44:27.617000, 114795889
1, , 2019-10-18 21:44:33.686000, 114801959
1, , 2019-10-18 21:44:39.755000, 114808027
1, , 2019-10-18 21:44:45.823000, 114814095
1, , 2019-10-18 21:44:51.892000, 114820162
1, , 2019-10-18 21:44:57.964000, 114826230
1, , 2019-10-18 21:45:04.031000, 114832299
1, , 2019-10-18 21:45:10.099000, 114838366
1, , 2019-10-18 21:45:16.169000, 114844434
1, , 2019-10-18 21:45:22.235000, 114850502
1, , 2019-10-18 21:45:28.305000, 114856569
1, , 2019-10-18 21:45:34.376000, 114862637
1, , 2019-10-18 21:45:40.444000, 114868706
1, , 2019-10-18 21:45:46.516000, 114874774
1, , 2019-10-18 21:45:52.591000, 114880843
1, , 2019-10-18 21:45:58.659000, 114886923
1, , 2019-10-18 21:46:04.729000, 114892990
1, , 2019-10-18 21:46:10.804000, 114899058
1, , 2019-10-18 21:46:16.867000, 114905126
1, , 2019-10-18 21:46:22.934000, 114911194
1, , 2019-10-18 21:46:29.008000, 114917264
1, , 2019-10-18 21:46:35.076000, 114923334
1, , 2019-10-18 21:46:41.143000, 114929402
1, , 2019-10-18 21:46:47.217000, 114935470
1, , 2019-10-18 21:46:53.282000, 114941541
1, , 2019-10-18 21:46:59.358000, 114947608
1, , 2019-10-18 21:47:05.423000, 114953679
1, , 2019-10-18 21:47:11.494000, 114959746
1, , 2019-10-18 21:47:17.562000, 114965814
1, , 2019-10-18 21:47:23.624000, 114971881
1, , 2019-10-18 21:47:29.703000, 114977950
1, , 2019-10-18 21:47:35.771000, 114984020
1, , 2019-10-18 21:47:41.843000, 114990090
1, , 2019-10-18 21:47:47.909000, 114996157
1, , 2019-10-18 21:47:53.978000, 115002224
1, , 2019-10-18 21:48:00.043000, 115008292
1, , 2019-10-18 21:48:06.113000, 115014359
1, , 2019-10-18 21:48:12.193000, 115020428
1, , 2019-10-18 21:48:18.252000, 115026501
1, , 2019-10-18 21:48:23.328000, 115031569
1, , 2019-10-18 21:48:29.395000, 115037637
1, , 2019-10-18 21:48:35.464000, 115043705
1, , 2019-10-18 21:48:41.528000, 115049773
1, , 2019-10-18 21:48:47.605000, 115055840
1, , 2019-10-18 21:48:53.675000, 115061913
1, , 2019-10-18 21:48:59.741000, 115067981
1, , 2019-10-18 21:49:05.810000, 115074048
1, , 2019-10-18 21:49:11.885000, 115080115
1, , 2019-10-18 21:49:17.956000, 115086192
1, , 2019-10-18 21:49:24.020000, 115092260
1, , 2019-10-18 21:49:30.120000, 115098327
1, , 2019-10-18 21:49:36.186000, 115104421
1, , 2019-10-18 21:49:42.256000, 115110488
1, , 2019-10-18 21:49:48.329000, 115116556
1, , 2019-10-18 21:49:54.398000, 115122630
1, , 2019-10-18 21:50:00.467000, 115128697
1, , 2019-10-18 21:50:06.536000, 115134766
1, , 2019-10-18 21:50:12.605000, 115140833
1, , 2019-10-18 21:50:18.675000, 115146900
1, , 2019-10-18 21:50:24.738000, 115152968
1, , 2019-10-18 21:50:30.813000, 115159036
1, , 2019-10-18 21:50:36.880000, 115165107
1, , 2019-10-18 21:50:42.956000, 115171175
1, , 2019-10-18 21:50:49.025000, 115177246
1, , 2019-10-18 21:50:55.094000, 115183314
1, , 2019-10-18 21:51:01.163000, 115189385
1, , 2019-10-18 21:51:07.232000, 115195452
1, , 2019-10-18 21:51:13.299000, 115201522
1, , 2019-10-18 21:51:19.373000, 115207589
1, , 2019-10-18 21:51:26.444000, 115214661
1, , 2019-10-18 21:51:32.511000, 115220729
1, , 2019-10-18 21:51:38.579000, 115226796
1, , 2019-10-18 21:51:44.646000, 115232864
1, , 2019-10-18 21:51:50.716000, 115238931
1, , 2019-10-18 21:51:56.788000, 115244999
1, , 2019-10-18 21:52:02.856000, 115251069
1, , 2019-10-18 21:52:08.919000, 115257136
1, , 2019-10-18 21:52:14.990000, 115263205
1, , 2019-10-18 21:52:21.060000, 115269274
1, , 2019-10-18 21:52:27.129000, 115275343
1, , 2019-10-18 21:52:33.193000, 115281411
1, , 2019-10-18 21:52:39.278000, 115287481
1, , 2019-10-18 21:52:45.351000, 115293561
1, , 2019-10-18 21:52:51.419000, 115299629
1, , 2019-10-18 21:52:57.489000, 115305702
1, , 2019-10-18 21:53:03.555000, 115311770
1, , 2019-10-18 21:53:09.624000, 115317838
1, , 2019-10-18 21:53:15.694000, 115323907
1, , 2019-10-18 21:53:21.762000, 115329976
1, , 2019-10-18 21:53:27.829000, 115336043
1, , 2019-10-18 21:53:33.896000, 115342111
1, , 2019-10-18 21:53:39.961000, 115348178
1, , 2019-10-18 21:53:46.029000, 115354246
1, , 2019-10-18 21:53:52.102000, 115360314
1, , 2019-10-18 21:53:58.170000, 115366388
1, , 2019-10-18 21:54:04.234000, 115372455
1, , 2019-10-18 21:54:10.317000, 115378523
1, , 2019-10-18 21:54:16.383000, 115384602
1, , 2019-10-18 21:54:22.453000, 115390670
1, , 2019-10-18 21:54:28.520000, 115396739
1, , 2019-10-18 21:54:34.588000, 115402806
1, , 2019-10-18 21:54:40.664000, 115408876
1, , 2019-10-18 21:54:46.729000, 115414952
1, , 2019-10-18 21:54:52.801000, 115421021
1, , 2019-10-18 21:54:58.875000, 115427093
1, , 2019-10-18 21:55:04.943000, 115433170
1, , 2019-10-18 21:55:11.016000, 115439239
1, , 2019-10-18 21:55:17.084000, 115445308
1, , 2019-10-18 21:55:23.147000, 115451376
1, , 2019-10-18 21:55:29.218000, 115457444
1, , 2019-10-18 21:55:35.287000, 115463511
1, , 2019-10-18 21:55:41.352000, 115469579
1, , 2019-10-18 21:55:47.420000, 115475646
1, , 2019-10-18 21:55:53.487000, 115481714
1, , 2019-10-18 21:55:59.557000, 115487783
1, , 2019-10-18 21:56:05.623000, 115493853
1, , 2019-10-18 21:56:11.691000, 115499921
1, , 2019-10-18 21:56:17.757000, 115505988
1, , 2019-10-18 21:56:23.835000, 115512056
1, , 2019-10-18 21:56:29.901000, 115518134
1, , 2019-10-18 21:56:35.968000, 115524201
1, , 2019-10-18 21:56:42.038000, 115530269
1, , 2019-10-18 21:56:48.105000, 115536338
1, , 2019-10-18 21:56:54.172000, 115542405
1, , 2019-10-18 21:57:00.239000, 115548473
1, , 2019-10-18 21:57:06.306000, 115554541
1, , 2019-10-18 21:57:12.369000, 115560608
1, , 2019-10-18 21:57:18.444000, 115566680
1, , 2019-10-18 21:57:24.510000, 115572747
1, , 2019-10-18 21:57:30.580000, 115578815
1, , 2019-10-18 21:57:36.647000, 115584883
1, , 2019-10-18 21:57:42.717000, 115590950
1, , 2019-10-18 21:57:48.782000, 115597018
1, , 2019-10-18 21:57:54.852000, 115603087
1, , 2019-10-18 21:58:00.922000, 115609154
1, , 2019-10-18 21:58:06.989000, 115615223
1, , 2019-10-18 21:58:13.057000, 115621292
1, , 2019-10-18 21:58:19.126000, 115627360
1, , 2019-10-18 21:58:25.195000, 115633427
1, , 2019-10-18 21:58:31.267000, 115639498
1, , 2019-10-18 21:58:37.336000, 115645568
1, , 2019-10-18 21:58:43.407000, 115651640
1, , 2019-10-18 21:58:49.475000, 115657709
1, , 2019-10-18 21:58:55.541000, 115663777
1, , 2019-10-18 21:59:01.610000, 115669845
1, , 2019-10-18 21:59:07.678000, 115675912
1, , 2019-10-18 21:59:13.745000, 115681981
1, , 2019-10-18 21:59:19.813000, 115688048
1, , 2019-10-18 21:59:25.883000, 115694116
1, , 2019-10-18 21:59:31.950000, 115700184
1, , 2019-10-18 21:59:38.019000, 115706251
1, , 2019-10-18 21:59:44.088000, 115712319
1, , 2019-10-18 21:59:50.154000, 115718387
1, , 2019-10-18 21:59:56.222000, 115724455
1, , 2019-10-18 22:00:02.291000, 115730523
1, , 2019-10-18 22:00:08.366000, 115736592
1, , 2019-10-18 22:00:14.430000, 115742661
1, , 2019-10-18 22:00:20.498000, 115748731
1, , 2019-10-18 22:00:26.568000, 115754799
1, , 2019-10-18 22:00:32.640000, 115760867
1, , 2019-10-18 22:00:38.707000, 115766938
1, , 2019-10-18 22:00:44.776000, 115773006
1, , 2019-10-18 22:00:50.844000, 115779074
1, , 2019-10-18 22:00:56.910000, 115785141
1, , 2019-10-18 22:01:02.980000, 115791212
1, , 2019-10-18 22:01:09.047000, 115797279
1, , 2019-10-18 22:01:15.117000, 115803348
1, , 2019-10-18 22:01:21.191000, 115809417
1, , 2019-10-18 22:01:27.256000, 115815486
1, , 2019-10-18 22:01:33.325000, 115821554
1, , 2019-10-18 22:01:39.391000, 115827621
1, , 2019-10-18 22:01:45.482000, 115833697
1, , 2019-10-18 22:01:51.551000, 115839778
1, , 2019-10-18 22:01:57.621000, 115845846
1, , 2019-10-18 22:02:03.690000, 115851915
1, , 2019-10-18 22:02:09.759000, 115857982
1, , 2019-10-18 22:02:15.827000, 115864051
1, , 2019-10-18 22:02:21.896000, 115870119
1, , 2019-10-18 22:02:27.969000, 115876187
1, , 2019-10-18 22:02:34.037000, 115882257
1, , 2019-10-18 22:02:40.104000, 115888325
1, , 2019-10-18 22:02:46.172000, 115894393
1, , 2019-10-18 22:02:52.238000, 115900460
1, , 2019-10-18 22:02:58.312000, 115906527
1, , 2019-10-18 22:03:04.377000, 115912595
1, , 2019-10-18 22:03:10.449000, 115918663
1, , 2019-10-18 22:03:16.516000, 115924732
1, , 2019-10-18 22:03:22.586000, 115930803
1, , 2019-10-18 22:03:28.654000, 115936870
1, , 2019-10-18 22:03:34.723000, 115942938
1, , 2019-10-18 22:03:40.797000, 115949005
1, , 2019-10-18 22:03:46.867000, 115955078
1, , 2019-10-18 22:03:52.931000, 115961146
1, , 2019-10-18 22:03:59.005000, 115967213
1, , 2019-10-18 22:04:05.078000, 115973287
1, , 2019-10-18 22:04:11.140000, 115979354
1, , 2019-10-18 22:04:17.209000, 115985422
1, , 2019-10-18 22:04:23.277000, 115991490
1, , 2019-10-18 22:04:29.343000, 115997558
1, , 2019-10-18 22:04:35.411000, 116003626
1, , 2019-10-18 22:04:41.482000, 116009695
1, , 2019-10-18 22:04:47.549000, 116015762
1, , 2019-10-18 22:04:53.617000, 116021832
1, , 2019-10-18 22:04:59.686000, 116027899
1, , 2019-10-18 22:05:05.756000, 116033969
1, , 2019-10-18 22:05:11.824000, 116040036
1, , 2019-10-18 22:05:17.892000, 116046104
1, , 2019-10-18 22:05:23.974000, 116052172
1, , 2019-10-18 22:05:30.045000, 116058257
1, , 2019-10-18 22:05:36.115000, 116064327
1, , 2019-10-18 22:05:42.184000, 116070394
1, , 2019-10-18 22:05:48.251000, 116076467
1, , 2019-10-18 22:05:54.321000, 116082534
1, , 2019-10-18 22:06:00.387000, 116088602
1, , 2019-10-18 22:06:06.454000, 116094669
1, , 2019-10-18 22:06:12.529000, 116100739
1, , 2019-10-18 22:06:18.594000, 116106812
1, , 2019-10-18 22:06:24.666000, 116112880
1, , 2019-10-18 22:06:30.726000, 116118947
1, , 2019-10-18 22:06:36.799000, 116125015
1, , 2019-10-18 22:06:42.868000, 116131082
1, , 2019-10-18 22:06:48.935000, 116137152
1, , 2019-10-18 22:06:55.002000, 116143219
1, , 2019-10-18 22:07:01.070000, 116149287
1, , 2019-10-18 22:07:07.134000, 116155356
1, , 2019-10-18 22:07:13.204000, 116161424
1, , 2019-10-18 22:07:19.294000, 116167491
1, , 2019-10-18 22:07:25.344000, 116173562
1, , 2019-10-18 22:07:31.411000, 116179630
1, , 2019-10-18 22:07:37.477000, 116185697
1, , 2019-10-18 22:07:43.549000, 116191767
1, , 2019-10-18 22:07:49.617000, 116197835
1, , 2019-10-18 22:07:55.692000, 116203902
1, , 2019-10-18 22:08:01.754000, 116209976
1, , 2019-10-18 22:08:07.830000, 116216044
1, , 2019-10-18 22:08:13.895000, 116222111
1, , 2019-10-18 22:08:19.964000, 116228178
1, , 2019-10-18 22:08:26.030000, 116234246
1, , 2019-10-18 22:08:32.098000, 116240314
1, , 2019-10-18 22:08:38.167000, 116246381
1, , 2019-10-18 22:08:44.233000, 116252449
1, , 2019-10-18 22:08:50.301000, 116258517
1, , 2019-10-18 22:08:56.368000, 116264584
1, , 2019-10-18 22:09:02.439000, 116270651
1, , 2019-10-18 22:09:08.510000, 116276720
1, , 2019-10-18 22:09:14.575000, 116282790
1, , 2019-10-18 22:09:20.651000, 116288860
1, , 2019-10-18 22:09:26.716000, 116294931
1, , 2019-10-18 22:09:32.788000, 116300999
1, , 2019-10-18 22:09:38.854000, 116307067
1, , 2019-10-18 22:09:44.922000, 116313135
1, , 2019-10-18 22:09:50.987000, 116319202
1, , 2019-10-18 22:09:57.054000, 116325270
1, , 2019-10-18 22:10:03.126000, 116331340
1, , 2019-10-18 22:10:09.197000, 116337408
1, , 2019-10-18 22:10:15.267000, 116343479
1, , 2019-10-18 22:10:21.335000, 116349547
1, , 2019-10-18 22:10:27.407000, 116355616
1, , 2019-10-18 22:10:33.474000, 116361688
1, , 2019-10-18 22:10:39.556000, 116367755
1, , 2019-10-18 22:10:45.615000, 116373827
1, , 2019-10-18 22:10:51.684000, 116379894
1, , 2019-10-18 22:10:57.754000, 116385963
1, , 2019-10-18 22:11:03.824000, 116392035
1, , 2019-10-18 22:11:09.892000, 116398104
1, , 2019-10-18 22:11:15.962000, 116404172
1, , 2019-10-18 22:11:22.032000, 116410243
1, , 2019-10-18 22:11:28.101000, 116416313
1, , 2019-10-18 22:11:34.171000, 116422381
1, , 2019-10-18 22:11:40.239000, 116428449
1, , 2019-10-18 22:11:46.308000, 116434518
1, , 2019-10-18 22:11:52.386000, 116440591
1, , 2019-10-18 22:11:58.455000, 116446665
1, , 2019-10-18 22:12:04.535000, 116452732
1, , 2019-10-18 22:12:10.594000, 116458803
1, , 2019-10-18 22:12:16.658000, 116464870
1, , 2019-10-18 22:12:22.727000, 116470938
1, , 2019-10-18 22:12:28.795000, 116477007
1, , 2019-10-18 22:12:34.859000, 116483075
1, , 2019-10-18 22:12:40.953000, 116489142
1, , 2019-10-18 22:12:47.023000, 116495232
1, , 2019-10-18 22:12:53.088000, 116501300
1, , 2019-10-18 22:12:59.155000, 116507368
1, , 2019-10-18 22:13:05.222000, 116513435
1, , 2019-10-18 22:13:11.287000, 116519505
1, , 2019-10-18 22:13:17.360000, 116525572
1, , 2019-10-18 22:13:23.427000, 116531642
1, , 2019-10-18 22:13:29.492000, 116537710
1, , 2019-10-18 22:13:35.558000, 116543778
1, , 2019-10-18 22:13:41.628000, 116549846
1, , 2019-10-18 22:13:47.696000, 116555913
1, , 2019-10-18 22:13:53.761000, 116561980
1, , 2019-10-18 22:13:59.826000, 116568048
1, , 2019-10-18 22:14:05.893000, 116574115
1, , 2019-10-18 22:14:11.966000, 116580183
1, , 2019-10-18 22:14:18.035000, 116586250
1, , 2019-10-18 22:14:24.105000, 116592317
1, , 2019-10-18 22:14:30.173000, 116598389
1, , 2019-10-18 22:14:36.242000, 116604457
1, , 2019-10-18 22:14:42.311000, 116610525
1, , 2019-10-18 22:14:48.378000, 116616593
1, , 2019-10-18 22:14:54.449000, 116622661
1, , 2019-10-18 22:15:00.517000, 116628730
1, , 2019-10-18 22:15:06.586000, 116634798
1, , 2019-10-18 22:15:12.661000, 116640865
1, , 2019-10-18 22:15:18.729000, 116646940
1, , 2019-10-18 22:15:24.796000, 116653008
1, , 2019-10-18 22:15:30.860000, 116659076
1, , 2019-10-18 22:15:36.934000, 116665143
1, , 2019-10-18 22:15:43.005000, 116671213
1, , 2019-10-18 22:15:49.073000, 116677283
1, , 2019-10-18 22:15:55.140000, 116683350
1, , 2019-10-18 22:16:01.214000, 116689418
1, , 2019-10-18 22:16:07.282000, 116695490
1, , 2019-10-18 22:16:13.352000, 116701557
1, , 2019-10-18 22:16:19.422000, 116707627
1, , 2019-10-18 22:16:25.491000, 116713695
1, , 2019-10-18 22:16:31.570000, 116719763
1, , 2019-10-18 22:16:37.655000, 116725841
1, , 2019-10-18 22:16:43.726000, 116731928
1, , 2019-10-18 22:16:49.797000, 116737998
1, , 2019-10-18 22:16:55.864000, 116744066
1, , 2019-10-18 22:17:01.936000, 116750133
1, , 2019-10-18 22:17:08.013000, 116756203
1, , 2019-10-18 22:17:14.078000, 116762277
1, , 2019-10-18 22:17:20.155000, 116768345
1, , 2019-10-18 22:17:26.216000, 116774413
1, , 2019-10-18 22:17:32.283000, 116780481
1, , 2019-10-18 22:17:38.350000, 116786550
1, , 2019-10-18 22:17:44.425000, 116792618
1, , 2019-10-18 22:17:50.496000, 116798692
1, , 2019-10-18 22:17:56.564000, 116804761
1, , 2019-10-18 22:18:02.629000, 116810829
1, , 2019-10-18 22:18:08.699000, 116816896
1, , 2019-10-18 22:18:14.769000, 116822966
1, , 2019-10-18 22:18:20.835000, 116829035
1, , 2019-10-18 22:18:26.902000, 116835102
1, , 2019-10-18 22:18:32.972000, 116841170
1, , 2019-10-18 22:18:39.046000, 116847240
1, , 2019-10-18 22:18:45.112000, 116853312
1, , 2019-10-18 22:18:51.177000, 116859379
1, , 2019-10-18 22:18:57.258000, 116865454
1, , 2019-10-18 22:19:03.327000, 116871525
1, , 2019-10-18 22:19:09.395000, 116877593
1, , 2019-10-18 22:19:15.464000, 116883661
1, , 2019-10-18 22:19:21.534000, 116889729
1, , 2019-10-18 22:19:27.602000, 116895799
1, , 2019-10-18 22:19:33.672000, 116901868
1, , 2019-10-18 22:19:40.735000, 116908936
1, , 2019-10-18 22:19:46.824000, 116915007
1, , 2019-10-18 22:19:52.893000, 116921088
1, , 2019-10-18 22:19:58.959000, 116927157
1, , 2019-10-18 22:20:05.028000, 116933225
1, , 2019-10-18 22:20:11.096000, 116939293
1, , 2019-10-18 22:20:17.163000, 116945361
1, , 2019-10-18 22:20:23.230000, 116951429
1, , 2019-10-18 22:20:29.303000, 116957497
1, , 2019-10-18 22:20:35.375000, 116963572
1, , 2019-10-18 22:20:41.436000, 116969639
1, , 2019-10-18 22:20:47.506000, 116975707
1, , 2019-10-18 22:20:53.575000, 116981776
1, , 2019-10-18 22:20:59.646000, 116987844
1, , 2019-10-18 22:21:05.710000, 116993916
1, , 2019-10-18 22:21:11.780000, 116999983
1, , 2019-10-18 22:21:17.847000, 117006051
1, , 2019-10-18 22:21:23.918000, 117012119
1, , 2019-10-18 22:21:29.980000, 117018186
1, , 2019-10-18 22:21:36.051000, 117024254
1, , 2019-10-18 22:21:42.121000, 117030321
1, , 2019-10-18 22:21:48.187000, 117036391
1, , 2019-10-18 22:21:54.254000, 117042458
1, , 2019-10-18 22:22:00.323000, 117048526
